Date,Open,High,Low,Close,Adj Close,Volume
2020-05-18,24.040001,24.799999,23.799999,24.309999,24.309999,19664300
2020-05-19,24.469999,24.709999,24.040001,24.440001,24.440001,9373400
2020-05-20,24.950001,25.540001,24.879999,25.340000,25.340000,11752400
2020-05-21,26.500000,27.490000,25.879999,26.600000,26.600000,21259800
2020-05-22,26.090000,26.150000,25.059999,25.570000,25.570000,10614700
2020-05-26,25.930000,25.990000,25.330000,25.660000,25.660000,12891300
2020-05-27,25.180000,25.340000,24.260000,25.000000,25.000000,13839700
2020-05-28,24.840000,25.580000,24.549999,25.030001,25.030001,8087000
2020-05-29,24.639999,26.430000,24.600000,25.879999,25.879999,12731400
2020-06-01,25.719999,26.469999,25.559999,26.219999,26.219999,8201000
2020-06-02,26.549999,27.100000,26.469999,27.070000,27.070000,9131500
2020-06-03,27.170000,27.530001,26.650000,27.120001,27.120001,11428000
2020-06-04,27.080000,27.620001,26.809999,27.500000,27.500000,11377000
2020-06-05,28.590000,29.190001,28.370001,28.870001,28.870001,11820600
2020-06-08,28.969999,29.000000,28.110001,28.370001,28.370001,14161900
2020-06-09,28.070000,28.549999,27.680000,28.420000,28.420000,10176400
2020-06-10,28.080000,29.070000,27.719999,28.430000,28.430000,8303000
2020-06-11,26.799999,27.170000,25.940001,26.360001,26.360001,22801300
2020-06-12,26.639999,26.809999,25.850000,26.430000,26.430000,8885100
2020-06-15,25.469999,27.070000,25.360001,26.980000,26.980000,8642100
2020-06-16,27.860001,28.290001,26.969999,27.639999,27.639999,11803900
2020-06-17,27.469999,27.750000,27.170000,27.280001,27.280001,7388800
2020-06-18,27.309999,28.020000,27.240000,27.889999,27.889999,6278300
2020-06-19,28.660000,28.860001,27.540001,28.230000,28.230000,13501000
2020-06-22,28.430000,29.040001,28.330000,28.980000,28.980000,8862100
2020-06-23,29.299999,29.420000,28.590000,28.719999,28.719999,7358700
2020-06-24,28.410000,28.620001,26.820000,27.250000,27.250000,11101100
2020-06-25,27.180000,28.049999,27.090000,27.940001,27.940001,8768600
2020-06-26,27.670000,27.700001,27.120001,27.360001,27.360001,5255000
2020-06-29,27.809999,28.469999,27.620001,28.270000,28.270000,6966500
2020-06-30,27.889999,28.549999,27.799999,28.059999,28.059999,5840600
2020-07-01,28.299999,28.510000,27.930000,28.350000,28.350000,6960400
2020-07-02,28.790001,29.049999,28.340000,28.750000,28.750000,5545500
2020-07-06,28.790001,29.260000,28.770000,28.959999,28.959999,6146000
2020-07-07,28.850000,29.209999,28.760000,28.790001,28.790001,4674500
2020-07-08,29.030001,29.290001,28.840000,29.180000,29.180000,4676500
2020-07-09,29.070000,29.110001,28.209999,28.410000,28.410000,5602300
2020-07-10,28.480000,29.170000,28.410000,29.030001,29.030001,5432400
2020-07-13,29.010000,29.150000,28.389999,28.500000,28.500000,6540200
2020-07-14,28.230000,29.080000,28.160000,28.879999,28.879999,5057500
2020-07-15,29.080000,29.500000,28.809999,29.290001,29.290001,7041200
2020-07-16,29.180000,29.430000,29.030001,29.160000,29.160000,3240400
2020-07-17,29.170000,29.240000,28.719999,29.100000,29.100000,3570200
2020-07-20,28.900000,29.250000,28.590000,29.120001,29.120001,3863800
2020-07-21,29.980000,30.219999,29.639999,29.719999,29.719999,8338300
2020-07-22,29.440001,29.889999,29.360001,29.750000,29.750000,3925800
2020-07-23,29.590000,29.930000,29.120001,29.410000,29.410000,5925100
2020-07-24,29.370001,29.510000,29.059999,29.440001,29.440001,4947500
2020-07-27,29.340000,29.860001,28.980000,29.719999,29.719999,6268500
2020-07-28,29.459999,29.540001,29.270000,29.350000,29.350000,4423700
2020-07-29,29.600000,29.750000,29.450001,29.570000,29.570000,3114500
2020-07-30,28.990000,29.010000,27.900000,28.930000,28.930000,10024400
2020-07-31,29.090000,29.160000,28.590000,29.070000,29.070000,5026800
2020-08-03,29.150000,29.650000,29.030001,29.340000,29.340000,5893900
2020-08-04,29.230000,30.150000,29.209999,29.780001,29.780001,7706300
2020-08-05,30.840000,31.020000,30.150000,30.230000,30.230000,9088300
2020-08-06,30.520000,30.580000,30.120001,30.180000,30.180000,4339800
2020-08-07,29.889999,29.920000,29.580000,29.850000,29.850000,4867900
2020-08-10,30.160000,30.360001,29.969999,30.160000,30.160000,4234800
2020-08-11,30.600000,30.660000,29.820000,29.820000,29.820000,5563600
2020-08-12,30.469999,30.760000,30.309999,30.559999,30.559999,5305700
2020-08-13,30.480000,30.660000,30.260000,30.400000,30.400000,3414100
2020-08-14,30.230000,30.420000,30.020000,30.330000,30.330000,3792900
2020-08-17,30.240000,30.850000,30.219999,30.770000,30.770000,4307900
2020-08-18,30.410000,30.830000,30.389999,30.600000,30.600000,5589500
2020-08-19,30.590000,30.820000,30.410000,30.660000,30.660000,3781500
2020-08-20,30.020000,30.590000,29.780001,30.520000,30.520000,6112100
2020-08-21,30.000000,30.240000,29.639999,30.180000,30.180000,6523300
2020-08-24,30.330000,30.540001,30.230000,30.350000,30.350000,4511800
2020-08-25,30.969999,31.020000,30.590000,30.920000,30.920000,5251900
2020-08-26,31.070000,31.190001,30.840000,30.930000,30.930000,5402600
2020-08-27,30.889999,30.900000,30.270000,30.670000,30.670000,4372600
2020-08-28,30.719999,30.799999,30.520000,30.719999,30.719999,2437800
2020-08-31,30.900000,30.900000,30.389999,30.580000,30.580000,3825200
2020-09-01,30.639999,30.940001,30.540001,30.610001,30.610001,3902000
2020-09-02,30.580000,30.600000,29.590000,29.860001,29.860001,7281600
2020-09-03,29.150000,29.780001,29.040001,29.639999,29.639999,7999000
2020-09-04,29.420000,29.450001,28.400000,28.510000,28.510000,7365900
2020-09-08,26.879999,26.959999,26.270000,26.750000,26.750000,10546400
2020-09-09,26.840000,27.690001,26.709999,27.410000,27.410000,5310500
2020-09-10,27.230000,27.469999,26.750000,26.790001,26.790001,4856800
2020-09-11,26.920000,27.270000,26.730000,27.040001,27.040001,3362000
2020-09-14,26.740000,27.020000,26.600000,26.940001,26.940001,3311200
2020-09-15,27.059999,27.700001,26.959999,27.520000,27.520000,3914100
2020-09-16,28.200001,28.799999,28.059999,28.700001,28.700001,5785600
2020-09-17,28.570000,29.389999,28.430000,29.230000,29.230000,4584300
2020-09-18,29.190001,29.430000,28.900000,29.059999,29.059999,3058100
2020-09-21,28.670000,28.760000,27.660000,28.290001,28.290001,5361800
2020-09-22,28.360001,28.530001,27.820000,28.170000,28.170000,3020500
2020-09-23,28.350000,28.840000,28.000000,28.030001,28.030001,5108100
2020-09-24,28.299999,28.590000,28.129999,28.500000,28.500000,3418800
2020-09-25,28.299999,28.559999,28.170000,28.350000,28.350000,2445200
2020-09-28,28.500000,28.860001,28.299999,28.690001,28.690001,2428800
2020-09-29,28.309999,28.320000,27.280001,27.700001,27.700001,5337100
2020-09-30,27.940001,28.559999,27.889999,28.290001,28.290001,3445400
2020-10-01,27.760000,27.860001,26.770000,27.510000,27.510000,6557100
2020-10-02,26.250000,26.889999,26.090000,26.350000,26.350000,8583300
2020-10-05,27.580000,28.160000,27.440001,27.930000,27.930000,7854900
2020-10-06,28.660000,28.910000,28.309999,28.389999,28.389999,6288700
2020-10-07,28.160000,28.410000,27.889999,28.389999,28.389999,5526200
2020-10-08,28.990000,29.200001,28.750000,29.139999,29.139999,6567400
2020-10-09,28.990000,29.250000,28.590000,28.690001,28.690001,4596400
2020-10-12,28.400000,28.400000,27.730000,28.070000,28.070000,4553100
2020-10-13,28.459999,28.650000,28.270000,28.459999,28.459999,3624000
2020-10-14,28.889999,29.049999,28.799999,28.980000,28.980000,3190200
2020-10-15,28.070000,28.950001,28.010000,28.940001,28.940001,5276500
2020-10-16,28.590000,28.870001,28.330000,28.719999,28.719999,2516700
2020-10-19,28.830000,29.010000,28.590000,28.590000,28.590000,2803000
2020-10-20,28.480000,29.309999,28.459999,29.049999,29.049999,4391800
2020-10-21,28.610001,28.780001,27.930000,28.100000,28.100000,5165700
2020-10-22,28.299999,28.750000,28.280001,28.510000,28.510000,3235600
2020-10-23,28.549999,28.559999,27.780001,27.879999,27.879999,3986200
2020-10-26,27.330000,27.459999,26.950001,27.110001,27.110001,4646700
2020-10-27,27.309999,27.950001,27.230000,27.690001,27.690001,3037200
2020-10-28,26.440001,26.559999,26.090000,26.309999,26.309999,7011000
2020-10-29,24.920000,25.740000,24.750000,25.600000,25.600000,8401400
2020-10-30,25.309999,25.400000,24.959999,25.250000,25.250000,5424500
2020-11-02,25.160000,26.290001,25.139999,26.260000,26.260000,5385100
2020-11-03,26.940001,27.010000,26.450001,26.719999,26.719999,7241300
2020-11-04,27.120001,27.629999,26.690001,27.440001,27.440001,5982500
2020-11-05,27.410000,27.700001,27.080000,27.160000,27.160000,5115000
2020-11-06,26.830000,26.870001,26.200001,26.469999,26.469999,5117700
2020-11-09,28.590000,28.820000,28.059999,28.070000,28.070000,9840300
2020-11-10,28.660000,28.969999,28.469999,28.910000,28.910000,6602400
2020-11-11,29.700001,29.750000,28.920000,29.040001,29.040001,6376600
2020-11-12,29.209999,29.440001,28.620001,28.660000,28.660000,6070900
2020-11-13,28.520000,28.570000,28.059999,28.129999,28.129999,4367600
2020-11-16,29.120001,29.170000,28.660000,28.809999,28.809999,4576600
2020-11-17,28.570000,29.020000,28.480000,28.870001,28.870001,3613700
2020-11-18,29.070000,29.360001,28.959999,29.000000,29.000000,4112100
2020-11-19,28.930000,29.139999,28.750000,29.090000,29.090000,2934300
2020-11-20,28.930000,29.360001,28.920000,29.270000,29.270000,4907100
2020-11-23,29.580000,29.719999,29.410000,29.520000,29.520000,4398000
2020-11-24,30.230000,31.030001,30.209999,30.799999,30.799999,9091700
2020-11-25,31.299999,31.680000,31.020000,31.370001,31.370001,5865600
2020-11-27,31.120001,31.360001,31.030001,31.219999,31.219999,2904900
2020-11-30,31.120001,31.290001,30.680000,30.969999,30.969999,6778500
2020-12-01,30.920000,30.959999,30.340000,30.620001,30.620001,4536800
2020-12-02,30.580000,31.430000,30.580000,30.969999,30.969999,7064300
2020-12-03,30.889999,31.360001,30.809999,31.250000,31.250000,5559700
2020-12-04,31.309999,31.740000,31.280001,31.559999,31.559999,6930200
2020-12-07,31.440001,31.870001,31.309999,31.400000,31.400000,4785400
2020-12-08,31.219999,31.469999,31.040001,31.410000,31.410000,3786000
2020-12-09,31.549999,31.660000,30.900000,31.340000,31.340000,7632800
2020-12-10,31.840000,32.650002,31.830000,32.110001,32.110001,7572000
2020-12-11,32.029999,32.130001,31.770000,31.940001,31.940001,3394000
2020-12-14,32.139999,32.230000,31.370001,32.169998,32.169998,4877200
2020-12-15,32.320000,32.619999,32.250000,32.540001,32.540001,3503300
2020-12-16,32.549999,32.810001,32.320000,32.740002,32.740002,4349300
2020-12-17,33.009998,33.230000,32.919998,33.160000,33.160000,4534000
2020-12-18,33.330002,33.669998,33.259998,33.480000,33.480000,4759000
2020-12-21,32.180000,32.840000,32.119999,32.639999,32.639999,6144300
2020-12-22,32.279999,32.470001,32.000000,32.090000,32.090000,3749600
2020-12-23,32.330002,33.080002,32.330002,32.750000,32.750000,5077500
2020-12-24,32.660000,32.919998,32.570000,32.919998,32.919998,1694300
2020-12-28,32.880001,33.049999,32.509998,32.590000,32.590000,4917500
2020-12-29,32.950001,32.990002,32.660000,32.779999,32.779999,3631000
2020-12-30,32.580002,33.220001,32.549999,32.910000,32.910000,4840000
2020-12-31,32.730000,33.099998,32.630001,33.009998,33.009998,4424600
2021-01-04,33.000000,33.290001,32.240002,32.380001,32.380001,14340200
2021-01-05,33.380001,34.119999,33.380001,33.939999,33.939999,13616800
2021-01-06,33.939999,34.470001,33.560001,34.110001,34.110001,7461100
2021-01-07,34.349998,34.590000,34.290001,34.529999,34.529999,4103100
2021-01-08,34.930000,35.500000,34.750000,35.430000,35.430000,7554600
2021-01-11,34.880001,35.410000,34.810001,35.259998,35.259998,5100500
2021-01-12,35.650002,36.009998,35.570000,35.900002,35.900002,4185800
2021-01-13,35.770000,36.099998,35.599998,35.799999,35.799999,4457000
2021-01-14,35.700001,36.320000,35.610001,36.240002,36.240002,5175000
2021-01-15,35.720001,35.820000,35.130001,35.340000,35.340000,5492200
2021-01-19,35.709999,35.889999,35.529999,35.750000,35.750000,3804300
2021-01-20,36.139999,36.200001,35.689999,35.790001,35.790001,3222600
2021-01-21,35.820000,36.000000,35.639999,35.759998,35.759998,3010300
2021-01-22,34.959999,35.619999,34.910000,35.230000,35.230000,4673300
2021-01-25,35.110001,35.660000,35.029999,35.590000,35.590000,4134500
2021-01-26,35.689999,35.799999,35.380001,35.450001,35.450001,2628100
2021-01-27,35.410000,35.930000,35.020000,35.500000,35.500000,4918800
2021-01-28,35.919998,36.009998,35.220001,35.250000,35.250000,5409000
2021-01-29,35.639999,35.770000,35.110001,35.180000,35.180000,3916100
2021-02-01,35.770000,36.180000,35.250000,36.119999,36.119999,6051400
2021-02-02,36.970001,37.049999,36.720001,36.820000,36.820000,6274700
2021-02-03,37.189999,37.779999,37.189999,37.439999,37.439999,6804100
2021-02-04,37.610001,37.950001,37.200001,37.810001,37.810001,5033700
2021-02-05,38.330002,38.400002,37.950001,38.189999,38.189999,4379100
2021-02-08,38.470001,38.980000,38.470001,38.939999,38.939999,4216200
2021-02-09,38.700001,39.209999,38.520000,39.169998,39.169998,4904300
2021-02-10,39.240002,39.470001,39.009998,39.279999,39.279999,5053600
2021-02-11,39.320000,39.380001,38.869999,38.970001,38.970001,3738000
2021-02-12,39.009998,40.070000,39.009998,39.939999,39.939999,5785100
2021-02-16,40.189999,40.470001,40.049999,40.450001,40.450001,5467400
2021-02-17,40.270000,40.959999,40.130001,40.889999,40.889999,7391500
2021-02-18,41.090000,41.130001,40.110001,40.270000,40.270000,6708600
2021-02-19,40.259998,40.490002,39.549999,39.680000,39.680000,5537500
2021-02-22,40.549999,41.419998,40.549999,41.279999,41.279999,5814300
2021-02-23,41.150002,41.730000,40.740002,41.619999,41.619999,5638200
2021-02-24,41.880001,42.570000,41.790001,42.500000,42.500000,6504700
2021-02-25,42.320000,42.770000,42.150002,42.459999,42.459999,4515200
2021-02-26,42.119999,42.139999,41.119999,41.310001,41.310001,5913100
2021-03-01,41.299999,41.610001,40.310001,40.599998,40.599998,6956000
2021-03-02,40.950001,41.070000,40.070000,40.070000,40.070000,8272200
2021-03-03,40.880001,41.650002,40.549999,41.139999,41.139999,4764400
2021-03-04,41.869999,43.459999,41.500000,43.070000,43.070000,11815300
2021-03-05,44.080002,44.509998,43.910000,44.439999,44.439999,7883300
2021-03-08,44.119999,44.240002,43.430000,43.500000,43.500000,5083900
2021-03-09,43.730000,43.820000,43.070000,43.110001,43.110001,5503200
2021-03-10,43.279999,43.810001,42.790001,43.740002,43.740002,5733300
2021-03-11,43.910000,44.639999,43.709999,44.599998,44.599998,6588700
2021-03-12,44.360001,44.630001,44.230000,44.349998,44.349998,4643200
2021-03-15,43.900002,44.340000,43.459999,44.259998,44.259998,5710000
2021-03-16,43.570000,44.099998,43.320000,43.830002,43.830002,4932400
2021-03-17,43.689999,43.930000,43.240002,43.820000,43.820000,5837900
2021-03-18,42.990002,43.060001,39.709999,40.470001,40.470001,18801800
2021-03-19,40.830002,41.990002,40.259998,41.770000,41.770000,6430000
2021-03-22,41.970001,42.180000,41.590000,41.709999,41.709999,4162300
2021-03-23,40.290001,40.910000,39.270000,39.369999,39.369999,12356900
2021-03-24,40.689999,41.830002,40.529999,41.450001,41.450001,11330200
2021-03-25,40.470001,40.619999,39.310001,39.889999,39.889999,9477000
2021-03-26,41.380001,41.830002,41.250000,41.529999,41.529999,10091000
2021-03-29,41.230000,41.959999,40.950001,41.919998,41.919998,6376300
2021-03-30,41.160000,41.660000,41.040001,41.169998,41.169998,4151600
2021-03-31,40.990002,41.700001,40.220001,40.529999,40.529999,6368600
2021-04-01,41.470001,42.180000,40.299999,41.840000,41.840000,11598400
2021-04-05,41.209999,41.259998,39.520000,40.279999,40.279999,9801000
2021-04-06,41.160000,41.689999,40.580002,40.700001,40.700001,6734200
2021-04-07,40.540001,41.049999,39.910000,40.860001,40.860001,9987600
2021-04-08,40.639999,40.930000,40.270000,40.820000,40.820000,4288200
2021-04-09,40.619999,40.869999,40.480000,40.639999,40.639999,3705600
2021-04-12,41.279999,41.570000,40.770000,40.900002,40.900002,5998400
2021-04-13,41.330002,41.480000,41.150002,41.400002,41.400002,5063600
2021-04-14,42.150002,43.389999,42.009998,43.040001,43.040001,9353500
2021-04-15,43.060001,43.439999,42.880001,43.270000,43.270000,4391600
2021-04-16,43.340000,43.380001,42.980000,43.180000,43.180000,4680000
2021-04-19,43.220001,43.490002,43.049999,43.320000,43.320000,3324500
2021-04-20,43.349998,43.419998,42.040001,42.740002,42.740002,6415200
2021-04-21,41.790001,42.549999,41.720001,41.770000,41.770000,5800300
2021-04-22,42.240002,42.259998,41.599998,42.090000,42.090000,3278100
2021-04-23,41.910000,42.610001,41.849998,42.459999,42.459999,4206300
2021-04-26,41.779999,42.520000,41.740002,42.330002,42.330002,3150900
2021-04-27,42.660000,43.189999,42.480000,43.110001,43.110001,3454400
2021-04-28,43.439999,43.970001,43.360001,43.529999,43.529999,5500900
2021-04-29,44.470001,44.610001,43.840000,44.259998,44.259998,5920400
2021-04-30,43.380001,43.549999,43.049999,43.270000,43.270000,5007000
2021-05-03,43.560001,44.090000,43.549999,43.980000,43.980000,3309500
2021-05-04,44.740002,44.910000,44.330002,44.869999,44.869999,5357600
2021-05-05,45.230000,45.540001,44.389999,44.660000,44.660000,6912400
2021-05-06,44.799999,44.820000,44.150002,44.410000,44.410000,6635600
2021-05-07,44.060001,44.630001,43.910000,44.430000,44.430000,4252900
2021-05-10,44.849998,44.910000,43.900002,44.480000,44.480000,4391900
2021-05-11,43.919998,44.930000,43.919998,44.869999,44.869999,6925400
2021-05-12,45.130001,45.700001,45.099998,45.220001,45.220001,6838000
2021-05-13,43.980000,44.480000,43.349998,43.810001,43.810001,7610000
2021-05-14,44.439999,44.790001,44.340000,44.709999,44.709999,5058400
2021-05-17,44.880001,45.410000,44.860001,45.389999,45.389999,3831000
2021-05-18,45.130001,45.389999,43.939999,44.840000,44.840000,9166100
2021-05-19,43.700001,43.700001,42.529999,43.430000,43.430000,9180000
2021-05-20,43.240002,43.320000,42.320000,42.480000,42.480000,5320000
2021-05-21,43.500000,43.799999,43.369999,43.700001,43.700001,4204900
2021-05-24,44.279999,45.150002,44.110001,45.020000,45.020000,5146000
2021-05-25,45.070000,45.310001,44.779999,44.919998,44.919998,3602800
2021-05-26,44.740002,45.299999,44.639999,45.200001,45.200001,3817100
2021-05-27,45.189999,45.639999,45.049999,45.549999,45.549999,3193000
2021-05-28,45.820000,45.930000,45.180000,45.419998,45.419998,4847100
2021-06-01,46.580002,46.939999,45.970001,46.330002,46.330002,6374900
2021-06-02,46.560001,47.029999,46.360001,46.900002,46.900002,3682400
2021-06-03,47.099998,47.150002,46.509998,46.970001,46.970001,3378700
2021-06-04,47.450001,47.490002,47.009998,47.259998,47.259998,3654400
2021-06-07,47.340000,47.540001,47.070000,47.270000,47.270000,3871200
2021-06-08,47.080002,47.900002,46.799999,47.880001,47.880001,5129100
2021-06-09,47.950001,48.099998,47.419998,47.580002,47.580002,4609200
2021-06-10,47.990002,48.160000,46.900002,47.830002,47.830002,8677300
2021-06-11,47.930000,48.250000,47.889999,48.070000,48.070000,4385300
2021-06-14,48.400002,48.610001,48.080002,48.320000,48.320000,4764900
2021-06-15,48.680000,49.009998,48.630001,48.980000,48.980000,4356400
2021-06-16,48.860001,49.459999,48.750000,48.750000,48.750000,6152600
2021-06-17,48.919998,49.000000,47.330002,48.040001,48.040001,11054200
2021-06-18,47.849998,48.660000,47.840000,48.360001,48.360001,6247600
2021-06-21,48.400002,49.410000,48.330002,49.360001,49.360001,8816200
2021-06-22,49.299999,49.619999,49.139999,49.419998,49.419998,3734400
2021-06-23,50.090000,50.250000,49.580002,49.720001,49.720001,4732700
2021-06-24,49.410000,49.910000,49.349998,49.840000,49.840000,5415100
2021-06-25,50.029999,50.330002,49.490002,50.250000,50.250000,5274000
2021-06-28,50.070000,50.070000,49.389999,49.540001,49.540001,4247100
2021-06-29,49.939999,50.139999,49.480000,49.889999,49.889999,3032300
2021-06-30,49.919998,50.369999,49.619999,49.880001,49.880001,2849000
2021-07-01,51.209999,51.400002,50.419998,50.619999,50.619999,4757500
2021-07-02,50.500000,51.060001,50.310001,50.930000,50.930000,4438300
2021-07-06,50.619999,50.700001,49.320000,49.900002,49.900002,10848100
2021-07-07,49.849998,50.150002,48.220001,48.660000,48.660000,10566400
2021-07-08,48.709999,49.540001,48.320000,49.520000,49.520000,6350400
2021-07-09,50.000000,50.540001,49.959999,50.410000,50.410000,4279000
2021-07-12,49.939999,50.380001,49.619999,50.310001,50.310001,2504700
2021-07-13,50.509998,51.279999,50.259998,51.150002,51.150002,4387200
2021-07-14,51.130001,51.180000,49.279999,49.700001,49.700001,6735300
2021-07-15,49.130001,49.750000,48.990002,49.040001,49.040001,3927600
2021-07-16,49.400002,49.560001,48.380001,49.139999,49.139999,4517900
2021-07-19,47.619999,47.639999,45.349998,45.840000,45.840000,8948900
2021-07-20,45.639999,46.610001,45.020000,46.509998,46.509998,4781100
2021-07-21,47.360001,48.459999,47.360001,48.270000,48.270000,6502600
2021-07-22,48.680000,49.419998,48.340000,49.169998,49.169998,4516700
2021-07-23,49.250000,49.529999,49.029999,49.470001,49.470001,2741300
2021-07-26,49.259998,49.709999,49.009998,49.669998,49.669998,2857400
2021-07-27,49.580002,49.709999,49.040001,49.470001,49.470001,2654800
2021-07-28,49.630001,49.970001,49.450001,49.720001,49.720001,3104400
2021-07-29,50.180000,50.689999,50.070000,50.639999,50.639999,2657900
2021-07-30,50.700001,51.020000,50.439999,50.660000,50.660000,3604800
2021-08-02,50.349998,50.430000,48.630001,49.180000,49.180000,5876500
2021-08-03,48.110001,48.930000,47.869999,48.849998,48.849998,8234700
2021-08-04,47.540001,48.139999,47.180000,47.200001,47.200001,6803000
2021-08-05,47.340000,48.160000,47.340000,48.099998,48.099998,3124300
2021-08-06,48.419998,48.509998,47.349998,47.570000,47.570000,5244500
2021-08-09,46.470001,46.700001,45.849998,46.599998,46.599998,5248000
2021-08-10,46.970001,48.009998,46.930000,47.680000,47.680000,4148700
2021-08-11,47.200001,48.340000,46.910000,48.299999,48.299999,5227000
2021-08-12,48.160000,48.349998,47.720001,48.099998,48.099998,2808600
2021-08-13,48.110001,48.230000,47.320000,47.430000,47.430000,3401700
2021-08-16,46.380001,47.279999,45.939999,47.040001,47.040001,4733700
2021-08-17,46.660000,47.200001,46.330002,46.580002,46.580002,3086100
2021-08-18,46.730000,46.840000,45.290001,45.400002,45.400002,5795500
2021-08-19,44.290001,44.889999,43.799999,44.770000,44.770000,6017300
2021-08-20,43.900002,44.310001,43.419998,43.430000,43.430000,4593700
2021-08-23,45.349998,46.180000,45.340000,45.849998,45.849998,4578600
2021-08-24,46.669998,47.470001,46.610001,47.369999,47.369999,4881900
2021-08-25,47.330002,48.000000,47.099998,47.810001,47.810001,4801300
2021-08-26,47.240002,47.799999,46.950001,47.480000,47.480000,4904400
2021-08-27,48.020000,48.279999,47.919998,48.150002,48.150002,4106900
2021-08-30,48.150002,48.590000,47.860001,48.400002,48.400002,3661500
2021-08-31,48.180000,48.490002,47.959999,48.040001,48.040001,4069700
2021-09-01,47.360001,48.240002,47.200001,47.930000,47.930000,8122400
2021-09-02,49.009998,49.520000,48.930000,48.950001,48.950001,6151400
2021-09-03,48.970001,49.259998,48.599998,48.660000,48.660000,5343600
2021-09-07,47.930000,48.369999,47.730000,48.040001,48.040001,3771400
2021-09-08,48.880001,48.889999,48.320000,48.590000,48.590000,4176500
2021-09-09,47.820000,48.869999,47.450001,47.750000,47.750000,7491000
2021-09-10,49.000000,49.040001,48.669998,48.799999,48.799999,3994500
2021-09-13,49.400002,49.700001,49.160000,49.480000,49.480000,3264000
2021-09-14,49.779999,49.799999,49.049999,49.310001,49.310001,2952400
2021-09-15,50.450001,51.070000,50.439999,50.689999,50.689999,5718000
2021-09-16,50.549999,50.840000,50.000000,50.700001,50.700001,2729200
2021-09-17,50.200001,50.450001,49.849998,50.320000,50.320000,4635000
2021-09-20,49.570000,49.820000,48.889999,49.599998,49.599998,4460900
2021-09-21,49.610001,49.689999,48.740002,49.580002,49.580002,3450100
2021-09-22,50.259998,50.720001,50.090000,50.480000,50.480000,2938800
2021-09-23,50.759998,51.490002,50.720001,51.380001,51.380001,3030500
2021-09-24,51.290001,52.000000,51.259998,51.820000,51.820000,2591100
2021-09-27,52.840000,53.080002,52.630001,52.910000,52.910000,4389400
2021-09-28,53.459999,53.520000,52.180000,52.400002,52.400002,5253600
2021-09-29,52.560001,53.099998,52.240002,52.320000,52.320000,4428900
2021-09-30,51.700001,53.360001,51.380001,52.560001,52.560001,12376500
2021-10-01,52.619999,53.389999,52.340000,53.259998,53.259998,4791400
2021-10-04,54.070000,55.049999,54.070000,54.490002,54.490002,6919200
2021-10-05,55.270000,55.730000,55.160000,55.630001,55.630001,5824100
2021-10-06,54.770000,54.790001,53.980000,54.160000,54.160000,7943700
2021-10-07,54.020000,55.360001,53.740002,55.360001,55.360001,6956400
2021-10-08,55.720001,56.029999,55.060001,55.470001,55.470001,5639800
2021-10-11,56.410000,56.689999,56.130001,56.180000,56.180000,3831700
2021-10-12,56.320000,56.720001,55.830002,56.110001,56.110001,5368000
2021-10-13,55.630001,56.450001,55.389999,56.160000,56.160000,2840700
2021-10-14,56.650002,56.849998,56.150002,56.810001,56.810001,3403400
2021-10-15,57.250000,57.450001,56.869999,57.150002,57.150002,3607100
2021-10-18,57.730000,57.919998,56.790001,56.959999,56.959999,4094100
2021-10-19,56.900002,57.880001,56.700001,57.419998,57.419998,4098800
2021-10-20,57.000000,58.189999,56.869999,58.119999,58.119999,6032000
2021-10-21,57.580002,57.810001,56.340000,57.410000,57.410000,4738800
2021-10-22,57.740002,58.040001,57.209999,58.029999,58.029999,3350200
2021-10-25,58.419998,58.689999,57.779999,57.830002,57.830002,5180200
2021-10-26,58.080002,58.619999,57.869999,58.450001,58.450001,3509200
2021-10-27,57.639999,58.169998,56.880001,56.900002,56.900002,6731400
2021-10-28,56.849998,57.419998,56.380001,57.400002,57.400002,5412000
2021-10-29,56.790001,57.389999,56.400002,57.150002,57.150002,5320600
